,inferred discount,true discount,subject,inferred learning rate,true learning rate,inferred mf weight,true mf weight,inferred mb weight,true mb weight,inferred repetition,true repetition
16,0.6327891,0.6956879,16,0.23502585,0.32563895,3.83223,3.7974308,3.2000263,5.523338,0.5232642,0.47424757
17,0.29094824,0.21586734,17,0.7857093,0.7847995,1.1016237,0.6820954,3.4073305,3.0483766,0.70446706,0.7979226
18,0.74051964,0.84082717,18,0.6273562,0.76759005,3.9757445,5.5284963,3.043655,5.2008953,0.7128933,0.7267276
19,0.32659456,0.3323931,19,0.7666826,0.8875619,1.7308074,1.4422767,1.8838217,2.573528,0.5084916,0.3564204
20,0.35657656,0.15172857,20,0.5389508,0.5071753,2.5298965,3.114221,2.297663,1.8648527,0.5546043,0.671088
21,0.7246597,0.82381153,21,0.7349874,0.859967,3.6253328,5.121335,1.938219,5.7650146,0.75428665,0.58371484
22,0.45517063,0.29218137,22,0.120488055,0.04411453,3.3893957,1.2451379,4.1080313,1.713418,0.5000144,0.36444956
23,0.56116754,0.6926768,23,0.46777797,0.43057692,3.636435,2.3953848,4.4201074,4.7215137,0.690832,0.43348783
24,0.26223755,0.25485456,24,0.47699258,0.4865219,2.139205,1.8345119,4.8499885,4.7150326,0.5356476,0.28459406
25,0.68903553,0.7939359,25,0.60438865,0.71800923,3.7417343,3.616723,1.6788498,1.3447115,0.73551,0.7797339
26,0.74375904,0.9231222,26,0.5703605,0.54304326,4.2977247,4.256931,4.004275,4.8592787,0.40632465,0.42440712
27,0.6213679,0.79891616,27,0.7214407,0.7711148,2.8948286,2.8078341,3.6781855,5.0408025,0.17577054,0.05107355
28,0.49196747,0.37521398,28,0.6160315,0.8051694,3.057163,4.9937334,3.0834303,5.405436,0.546781,0.667213
29,0.13098794,0.022097826,29,0.33123204,0.23787415,2.6143556,2.383953,2.316083,1.7908605,0.73988414,0.79634595
30,0.71847594,0.617869,30,0.7406891,0.688883,3.8770409,3.7225034,1.986499,1.7308266,0.7782915,0.83579737
31,0.47972167,0.5094706,31,0.78997046,0.87080014,2.3483956,3.303306,1.1259221,0.68753064,0.6689551,0.2663325
32,0.29438356,0.9505612,32,0.7496082,0.8204254,1.8529577,0.576038,3.3813052,3.624627,0.26325387,0.23515439
33,0.60126626,0.22532165,33,0.13544431,0.13148862,3.811747,4.0421896,2.4393692,1.027678,0.5618004,0.929298
34,0.3889132,0.68124914,34,0.6204469,0.63442224,1.7756135,0.79119587,3.6335166,3.3867137,0.3582185,0.33168405
35,0.53292453,0.8583944,35,0.27436212,0.22580993,2.6957874,0.7461201,3.6556642,2.6548738,0.6985185,0.5676308
36,0.33804634,0.66196036,36,0.74349326,0.882233,1.4228853,1.1031457,2.6934228,3.8969932,0.75674546,0.9556904
37,0.58037144,0.75044566,37,0.20549332,0.21859908,3.8299377,4.9508653,3.48638,4.1153913,0.49153307,0.7882263
38,0.49863157,0.91234094,38,0.7733484,0.8666647,2.844765,2.4616435,2.9994447,4.8064766,0.46919966,0.54674536
39,0.14650208,0.0051072836,39,0.2592383,0.2581278,1.4268007,0.6810812,3.1620686,4.2443686,0.2224572,0.34580874
40,0.37678975,0.5160135,40,0.7488376,0.6872171,1.5009598,0.039455295,1.3759936,1.7459382,0.35351652,0.37636
41,0.52776206,0.06783825,41,0.12014725,0.12370485,3.8171043,1.6890872,3.800893,3.9377837,0.527161,0.97829026
42,0.66710997,0.5428308,42,0.4450139,0.46933007,3.873422,5.389049,2.9645731,3.76651,0.631119,0.7715573
43,0.5543183,0.31598067,43,0.13602827,0.121546924,3.7804337,2.354504,3.759106,5.6563864,0.52406335,0.8970643
44,0.49396944,0.8047511,44,0.70449567,0.87252414,2.8230312,3.3477635,2.2147074,3.2856684,0.7156257,0.7561649
45,0.5781234,0.84230965,45,0.19416709,0.16064835,3.4493277,2.062356,3.6654708,3.3231664,0.5287324,0.63940525
46,0.70090955,0.95018995,46,0.54608107,0.52524,3.6199322,3.4144092,2.948233,3.748334,0.60933733,0.09002167
47,0.25475973,0.8128717,47,0.52816683,0.42981791,1.4891254,0.025382996,4.501177,4.7079725,0.25539672,0.22511578
48,0.5919596,0.7436608,48,0.61398536,0.68690896,3.584247,3.5158746,3.0693047,3.3906262,0.7220748,0.8712376
49,0.1899214,0.1777848,49,0.27924645,0.22358984,1.6464217,0.5261085,3.3691075,2.890132,0.4327649,0.18302351
50,0.29311106,0.18516314,50,0.724278,0.81729597,1.2305207,1.616797,0.9540487,0.57208514,0.32667968,0.20729542
51,0.70637876,0.98928493,51,0.3312481,0.36809897,4.0981255,5.0760074,2.9277003,4.521407,0.6137794,0.54970974
52,0.42385563,0.19335651,52,0.3551295,0.37963504,3.165831,5.8275304,3.8430855,3.6447363,0.6113097,0.7247157
53,0.09989206,0.036961734,53,0.22356445,0.26963127,1.9951829,4.7352095,1.0219992,0.7173693,0.11136458,0.057843566
54,0.52157146,0.18142533,54,0.1828086,0.16411698,3.7799928,5.514543,4.117771,1.8762978,0.5957084,0.9956635
55,0.5666234,0.7526369,55,0.16720887,0.14619082,3.7390907,3.6758215,3.6244628,3.1801977,0.5345044,0.18124479
