,inferred discount,true discount,subject,inferred learning rate,true learning rate,inferred mf weight,true mf weight,inferred mb weight,true mb weight,inferred repetition,true repetition
0,0.49554414,0.2913429,0,0.3813385,0.32229424,1.7611411,2.1732566,1.5697612,0.8647306,0.55537176,0.5407726
1,0.45341408,0.4679684,1,0.27737314,0.3384468,3.3789957,4.598378,2.719958,3.8837533,0.52715355,0.6997212
2,0.25173244,0.8256122,2,0.75322825,0.78352654,1.7132559,1.0587938,5.064622,5.627614,0.2881435,0.14260066
3,0.23284125,0.16756737,3,0.5151038,0.49599552,1.7128716,0.9633515,4.606739,5.0627313,0.20433426,0.40704095
4,0.2418766,0.12422931,4,0.5337345,0.5461819,2.7156682,4.7361255,1.4612527,0.21350205,0.2611707,0.2649579
5,0.25178263,0.94426215,5,0.20265219,0.17293149,2.1527915,0.4645264,1.6526562,3.058034,0.5605056,0.26606148
6,0.6675515,0.9413129,6,0.77854073,0.91769594,3.6281323,5.798588,1.9472935,2.7495694,0.18034415,0.13686562
7,0.21719475,0.7876088,7,0.2573266,0.26037872,2.0062485,0.41328406,4.238174,5.0787888,0.6646262,0.9086463
8,0.29929712,0.47936726,8,0.61683863,0.65591806,2.1942618,1.5843594,4.9017453,5.081913,0.2184929,0.20550144
9,0.5415923,0.42758185,9,0.5479594,0.58163714,3.2737439,5.0034814,3.628296,3.5762365,0.26673734,0.14301926
10,0.26748133,0.13091666,10,0.7093889,0.4484015,0.7277143,0.74941957,0.6597282,0.29515564,0.1284382,0.011933923
11,0.1697236,0.057575047,11,0.18662299,0.17756379,2.023752,3.7618885,2.0982745,1.0148424,0.6408358,0.5796675
12,0.3627539,0.2681808,12,0.26337773,0.24878234,3.5871959,4.654798,3.1571214,2.3348975,0.45105585,0.20858622
13,0.49313,0.39048505,13,0.7328541,0.8112589,2.469655,5.3543935,3.7722647,4.365369,0.606015,0.5467032
14,0.32130617,0.19363838,14,0.7232202,0.95849365,0.73300195,1.2507838,0.60779417,0.0021868944,0.54070485,0.31562996
15,0.6786025,0.9615752,15,0.6572949,0.70661384,3.8337753,2.873774,2.6980302,5.127023,0.76114064,0.7237374
16,0.5060123,0.3173241,16,0.65923077,0.77360773,2.3593342,4.968755,2.5637655,3.037002,0.7682086,0.6836567
17,0.7274336,0.82641345,17,0.38726532,0.42683053,4.1795626,5.894123,2.030223,1.8533278,0.571235,0.97998065
18,0.56181955,0.36508512,18,0.1750711,0.14346421,3.3570845,3.560698,2.3192158,1.2812043,0.5288452,0.3395952
19,0.34735692,0.1907525,19,0.77176535,0.9104971,1.9670502,2.297401,3.2673535,3.5126903,0.82092506,0.9995969
20,0.295888,0.60284865,20,0.33494812,0.30781686,2.1247423,0.36557364,3.9426463,4.125246,0.19416945,0.35350788
21,0.63660437,0.49290824,21,0.22896278,0.21460634,3.6886907,3.9862428,2.2016656,0.45747435,0.60623085,0.02562511
22,0.61229444,0.4174629,22,0.78512365,0.8990152,2.8544083,5.4341307,1.8874165,4.287212,0.62415475,0.94893885
23,0.5729687,0.5970769,23,0.61277175,0.6376973,3.697043,4.8719215,3.6885662,4.162201,0.72727543,0.3625551
24,0.5735859,0.46986347,24,0.38602117,0.32680148,3.4362056,3.13698,4.4580703,5.3075123,0.6930239,0.47807896
25,0.26680908,0.0226233,25,0.7234004,0.77464736,1.680049,2.2185354,3.8256774,5.7207165,0.49144447,0.9468687
26,0.61895484,0.6139817,26,0.36724353,0.28318143,2.710106,1.0433714,2.349493,3.283275,0.68973887,0.85235804
27,0.70999587,0.6999898,27,0.67729324,0.65741724,4.058895,4.420121,2.782453,1.0612324,0.76445806,0.9174657
28,0.23287567,0.014010549,28,0.5706465,0.6370187,2.0273478,1.9925809,2.784499,2.843145,0.2666933,0.5366187
29,0.31510627,0.06705952,29,0.78209275,0.81595415,1.6091521,1.4220861,3.8964796,4.59879,0.69870645,0.75152564
30,0.28733623,0.19715095,30,0.36531025,0.37236875,3.2609994,4.279427,3.397561,1.5544581,0.7131625,0.57666755
31,0.64563596,0.50583875,31,0.7058369,0.8095967,3.166058,5.172152,2.7608106,4.2902756,0.8621863,0.9348858
32,0.42410362,0.5916032,32,0.6593075,0.51431865,1.5838364,0.8477007,1.5473633,1.2541823,0.41150397,0.53857994
33,0.3062976,0.20064074,33,0.77292055,0.8116234,1.6964533,2.389663,4.2283354,4.5170226,0.32985193,0.06165278
34,0.16979031,0.12532765,34,0.24034439,0.22244662,1.0357875,0.026577115,3.0024772,3.821878,0.21976179,0.38364887
35,0.6332015,0.66745865,35,0.1933498,0.22718358,3.9345436,3.7443943,3.0725372,4.8320813,0.5867585,0.7114528
36,0.6148978,0.8204854,36,0.7719875,0.95801216,1.9411011,1.1970985,1.6903274,2.1062117,0.6838076,0.9928387
37,0.548452,0.6285576,37,0.70813847,0.75921035,3.233466,5.571088,3.5951278,3.3047242,0.21701169,0.03851807
38,0.54308,0.4934343,38,0.8110515,0.97899574,2.27532,4.9097114,1.9613067,4.062886,0.8107202,0.7607826
39,0.24019283,0.0681631,39,0.08476345,0.10405177,2.838004,4.6075244,4.2963495,4.551716,0.46596697,0.6707591
40,0.6930015,0.5673019,40,0.34294564,0.32246172,3.9076095,4.6677856,2.2956398,2.3457074,0.55683094,0.17441177
41,0.24870636,0.110937536,41,0.76547825,0.9493893,1.581186,3.6885948,2.215876,3.0751095,0.26392785,0.28873497
42,0.69739956,0.9555424,42,0.5770444,0.6159777,3.9884906,2.7314024,3.0047219,3.7932029,0.7759469,0.874866
43,0.26499084,0.357818,43,0.5440835,0.49112833,2.344756,0.8513278,2.4629936,2.688172,0.37675968,0.6666819
44,0.53087795,0.7605157,44,0.123067975,0.14294887,3.7831738,2.231216,3.6187432,5.4565716,0.5018215,0.4125827
45,0.27063993,0.7883821,45,0.71692157,0.7805108,1.5311146,0.79517233,1.6172729,2.0888708,0.50041115,0.32504964
46,0.69342005,0.4549073,46,0.22167496,0.25489175,4.097045,5.740901,2.3930287,3.9717157,0.6341355,0.48245186
47,0.58271873,0.37941426,47,0.24030371,0.18005401,3.6304283,1.9074526,2.9332426,2.125976,0.52012604,0.43118143
48,0.15187553,0.02779597,48,0.12440891,0.100829124,0.7330414,0.5532242,2.9357948,3.1680915,0.6078474,0.7638213
49,0.5473219,0.82636493,49,0.15393363,0.21489424,3.6740315,4.022176,3.281174,4.0815735,0.5618267,0.8463104
50,0.36440068,0.18885112,50,0.6778427,0.81453884,1.9744872,1.224614,1.539496,1.8899106,0.83929604,0.7510799
51,0.5115731,0.5132825,51,0.48966894,0.51383644,3.1619148,3.5948963,4.4253125,5.996213,0.3630462,0.2523809
52,0.19980083,0.1436193,52,0.1993449,0.21280324,2.4450967,5.2631493,4.011072,4.866336,0.54143935,0.46173656
53,0.681815,0.76392704,53,0.36910522,0.45858043,3.9757545,5.5165725,2.792043,4.8091154,0.7113857,0.5372787
54,0.14937414,0.02996707,54,0.089925155,0.08121073,2.3939376,2.880935,3.2072222,4.4657097,0.48376775,0.8265328
55,0.42473492,0.37350786,55,0.55175644,0.57782894,2.7061355,2.731046,3.1228852,2.8585618,0.27811345,0.097504735
56,0.32428622,0.29277545,56,0.7083795,0.7441336,2.0653226,1.856393,3.9274123,3.333311,0.45228305,0.2305178
57,0.58226085,0.8158233,57,0.7530469,0.68766654,3.229668,2.2218997,2.2656748,1.542321,0.16867693,0.024717748
58,0.61452633,0.79963285,58,0.75119275,0.7942265,2.0267024,1.6437281,1.1956403,0.81881154,0.68439716,0.87960374
59,0.2530209,0.098891675,59,0.6500277,0.74919945,2.3153138,5.8482656,2.1962984,1.0467392,0.753974,0.7604335
60,0.26752105,0.9837491,60,0.72342813,0.91100335,0.5191696,0.09417093,0.44523725,0.73101246,0.44336602,0.56191075
61,0.5309507,0.013213456,61,0.09824,0.003966868,3.8089044,4.8111224,3.6121178,2.138651,0.53068584,0.08270258
62,0.31741598,0.03972739,62,0.79537207,0.9284686,1.4843,2.9826074,3.7660859,3.8576026,0.18035655,0.34006196
