,inferred discount,true discount,subject,inferred learning rate,true learning rate,inferred mf weight,true mf weight,inferred mb weight,true mb weight,inferred repetition,true repetition
44,0.5787674,0.7605157,44,0.14355619,0.14294887,4.0688725,2.231216,4.0445232,5.4565716,0.540901,0.4125827
45,0.2945103,0.7883821,45,0.6998087,0.7805108,1.770562,0.79517233,1.6044706,2.0888708,0.4479632,0.32504964
46,0.69125825,0.4549073,46,0.22928739,0.25489175,4.022821,5.740901,2.640853,3.9717157,0.6566898,0.48245186
47,0.6117429,0.37941426,47,0.24396004,0.18005401,3.7312088,1.9074526,3.1566744,2.125976,0.5373235,0.43118143
48,0.18537734,0.02779597,48,0.1519232,0.100829124,1.1243303,0.5532242,3.156557,3.1680915,0.56922597,0.7638213
49,0.613134,0.82636493,49,0.17303655,0.21489424,3.9311416,4.022176,3.756895,4.0815735,0.59652746,0.8463104
50,0.37189654,0.18885112,50,0.6643191,0.81453884,1.9721017,1.224614,1.59857,1.8899106,0.7835673,0.7510799
51,0.5154652,0.5132825,51,0.50720567,0.51383644,3.130319,3.5948963,4.420209,5.996213,0.455918,0.2523809
52,0.21292032,0.1436193,52,0.207399,0.21280324,2.5891812,5.2631493,4.150352,4.866336,0.5279125,0.46173656
53,0.68211365,0.76392704,53,0.37092724,0.45858043,3.8763707,5.5165725,2.8132436,4.8091154,0.68092054,0.5372787
54,0.20723863,0.02996707,54,0.13326086,0.08121073,2.7586446,2.880935,3.7371383,4.4657097,0.5098186,0.8265328
55,0.4222882,0.37350786,55,0.56388897,0.57782894,2.6411967,2.731046,3.2066872,2.8585618,0.3264943,0.097504735
56,0.32867828,0.29277545,56,0.6661368,0.7441336,1.9713377,1.856393,3.6158273,3.333311,0.4065322,0.2305178
57,0.5441517,0.8158233,57,0.7067204,0.68766654,2.8585966,2.2218997,2.0895593,1.542321,0.24646722,0.024717748
58,0.5469421,0.79963285,58,0.7137776,0.7942265,2.0133543,1.6437281,1.3335464,0.81881154,0.7054217,0.87960374
59,0.3059732,0.098891675,59,0.6568265,0.74919945,2.1994395,5.8482656,2.2973335,1.0467392,0.7219284,0.7604335
60,0.27581915,0.9837491,60,0.7084676,0.91100335,0.81847364,0.09417093,0.69660497,0.73101246,0.38900715,0.56191075
61,0.6018729,0.013213456,61,0.13552988,0.003966868,4.0442743,4.8111224,4.0212116,2.138651,0.5813872,0.08270258
62,0.31435087,0.03972739,62,0.7309994,0.9284686,1.7000003,2.9826074,2.9494734,3.8576026,0.21195105,0.34006196
63,0.6089845,0.29163396,63,0.120565206,0.025469065,4.05289,2.0272858,4.010219,2.5327606,0.5980229,0.777018
64,0.26149333,0.23726493,64,0.62331533,0.48945826,1.5333884,1.0137484,1.3350105,0.9956689,0.21555698,0.25780457
65,0.26079854,0.27462983,65,0.14282073,0.12064189,2.0247355,0.70302343,3.6293654,4.245836,0.5235584,0.87625027
66,0.36468178,0.28177476,66,0.31197202,0.2965085,3.1314425,3.3053334,2.8967319,1.6363263,0.53781885,0.51309156
67,0.6750771,0.97520083,67,0.59554905,0.51312584,3.6973736,1.8708065,2.6738806,3.1054137,0.70245117,0.784899
68,0.5535026,0.28467607,68,0.73814666,0.96850896,2.4033823,5.728019,1.5883526,2.3489306,0.38108692,0.53956324
69,0.65443224,0.77658004,69,0.40731084,0.46870083,3.9019122,4.12432,3.8066268,5.375987,0.5798391,0.731721
70,0.69577765,0.69443697,70,0.6068529,0.6262025,3.7640758,4.1489687,2.428822,2.1876776,0.6045065,0.3193968
71,0.6813003,0.4690652,71,0.31479645,0.24279219,3.3584607,2.2307334,1.6830125,0.9075544,0.6110371,0.68487173
72,0.4893011,0.63965636,72,0.73264366,0.8438251,2.1951647,2.0904531,1.49015,0.74679744,0.8220443,0.90163505
73,0.5145161,0.58863384,73,0.120145135,0.0043249726,3.8788822,1.5452796,4.455008,3.6390076,0.5781416,0.31439364
74,0.52549624,0.79952645,74,0.12675187,0.030457318,3.884392,3.4604795,4.592593,5.596509,0.5936067,0.14390111
75,0.68126893,0.9691967,75,0.71097547,0.79273796,3.0152462,4.8055367,1.5551721,0.50493944,0.32599926,0.0714013
76,0.3800078,0.9568358,76,0.6851129,0.66119856,0.96068186,0.4241141,0.78157884,0.34473538,0.7688148,0.6917197
77,0.45792645,0.43759573,77,0.6878337,0.8377489,2.3191752,3.944809,2.9145992,3.222556,0.37263477,0.20322365
78,0.2855175,0.23751724,78,0.68548435,0.6903249,1.6953697,0.08902538,1.8860475,2.6623697,0.2642784,0.33500504
79,0.7342162,0.8452687,79,0.49276698,0.5228246,4.126952,5.9539323,2.981749,0.7582748,0.5644567,0.91096157
80,0.74589515,0.6389979,80,0.3830897,0.37256026,3.8613422,4.9821644,1.9648337,2.3301272,0.6627119,0.5548902
81,0.27999935,0.22045052,81,0.4232428,0.3032158,2.989257,1.7469488,3.0587592,2.3131871,0.70292664,0.8148194
82,0.4590719,0.75901717,82,0.74229705,0.99109787,1.8644446,1.4507192,1.3268304,2.4638808,0.4076289,0.2818079
83,0.6055104,0.9991923,83,0.13211271,0.10115641,4.0569916,4.4277596,4.2143703,2.2603447,0.56690586,0.5475106
84,0.39108688,0.99919087,84,0.69872695,0.8802174,2.1248472,2.0417347,2.1104476,4.1812143,0.48974496,0.39234293
85,0.27610198,0.1877976,85,0.739534,0.84973603,1.4992849,0.7015132,2.2686465,3.8540387,0.20118122,0.1539473
86,0.33876187,0.25717407,86,0.6849376,0.8697759,1.7650342,2.2319798,1.6563817,1.523459,0.8008949,0.9266076
87,0.3537208,0.24033654,87,0.1422963,0.11762166,3.1804528,2.1448584,3.9804845,5.5898643,0.6196361,0.5924448
88,0.7485901,0.8922075,88,0.65262365,0.668573,2.121205,2.9333854,1.0608436,0.29443395,0.73272264,0.76881063
89,0.30710977,0.7489646,89,0.7236597,0.79980725,1.6118046,1.347451,1.2813452,1.5473757,0.7628697,0.55436826
90,0.5188425,0.5289805,90,0.1545526,0.098371446,3.7847786,2.6879663,3.7110012,2.7790265,0.5197345,0.1951623
91,0.66124266,0.73032933,91,0.4073632,0.33235753,2.2198203,2.121593,1.1733236,0.6481147,0.6222107,0.2469384
92,0.47470623,0.51505065,92,0.19505616,0.13855982,2.762903,0.6810397,2.698487,2.8082342,0.5606862,0.66217023
93,0.7083149,0.6278296,93,0.3807498,0.3815071,3.838453,3.3304267,2.7797544,1.8851069,0.6348038,0.20219064
94,0.6081996,0.5210468,94,0.44800285,0.47386688,3.792468,5.896575,4.0873404,4.3706636,0.60272706,0.092015505
95,0.39048743,0.39749134,95,0.68925416,0.7082486,2.1621563,1.9140705,3.5745258,4.393131,0.7855328,0.85041565
96,0.19934846,0.10133797,96,0.17760389,0.15303212,2.180937,2.399057,4.8629704,5.846678,0.62324375,0.9207793
97,0.7240533,0.9718336,97,0.3972178,0.43044126,3.992297,5.4497843,2.3011682,2.4324956,0.6404773,0.35080242
98,0.26718184,0.07838416,98,0.70129406,0.83374685,1.7476838,2.364884,2.774394,4.0849013,0.16178128,0.19840169
99,0.4329247,0.8249548,99,0.26495972,0.2378875,1.4451844,0.5421717,2.6585376,3.0322359,0.6363959,0.8091291
100,0.4663715,0.5212892,100,0.68870145,0.7132665,1.8785335,1.6667064,1.1720716,1.013478,0.7790278,0.6990776
101,0.5980836,0.18825495,101,0.22041737,0.15472925,3.7125483,4.117649,3.476029,0.52003205,0.49240202,0.21160746
102,0.287236,0.1110661,102,0.66884243,0.78352517,2.0265574,5.1470776,4.109373,5.068849,0.5126219,0.44077277
103,0.42808765,0.24901396,103,0.68129116,0.7777995,2.0207458,4.012707,1.9196831,1.5809262,0.2953614,0.0612818
104,0.6335844,0.8378928,104,0.35490894,0.3757043,3.2426598,2.7174962,2.1856937,2.8637595,0.57531637,0.3072554
105,0.6665849,0.93520945,105,0.6846436,0.764381,3.041156,3.5473776,1.9365352,3.043188,0.44920257,0.386743
106,0.7106442,0.89914167,106,0.36374798,0.4212368,3.2955074,4.3243737,1.3886433,1.2250185,0.6257225,0.6622437
107,0.57439256,0.45647115,107,0.19247751,0.2168746,3.9462392,3.841268,3.7974837,5.0071783,0.5530931,0.5923571
108,0.18882836,0.040068626,108,0.11107043,0.058834493,2.8454692,3.5162024,3.275709,2.8483753,0.60424536,0.7496103
109,0.3072083,0.21421182,109,0.64721334,0.6187138,2.2081964,4.075083,1.3303185,0.07173908,0.3822575,0.23850441
110,0.6675499,0.6340413,110,0.23705064,0.22658962,3.8918257,4.488391,2.6035013,1.6081363,0.6209741,0.51150113
111,0.53182304,0.7389356,111,0.6781129,0.81198305,2.3487399,2.853349,2.8018057,3.848199,0.7457194,0.80144876
112,0.6492657,0.870064,112,0.6077664,0.6170789,3.7619975,4.1080885,1.9489474,0.585871,0.65945226,0.26255453
113,0.7210272,0.86184984,113,0.48043403,0.53736943,4.080807,3.6455984,3.039952,3.1439266,0.7095204,0.9955672
114,0.59621364,0.75494224,114,0.12361646,0.010599673,4.1404243,4.082643,4.149795,3.3664875,0.5954937,0.5534245
115,0.32352495,0.25431424,115,0.6196205,0.65515035,2.1538515,3.7143378,4.114565,5.0052996,0.75959253,0.66312724
116,0.50486386,0.38144708,116,0.60279095,0.43111342,2.2713437,2.1525426,1.902154,0.3352182,0.7958508,0.9250769
117,0.34105423,0.2408635,117,0.70181865,0.8444133,1.6778104,1.6985915,2.7163637,4.006082,0.51389635,0.8869355
118,0.47758374,0.25512457,118,0.45313767,0.39398253,3.2541358,4.373636,3.4802814,1.6634116,0.7641365,0.9753564
119,0.6713264,0.90502256,119,0.37661046,0.39764094,2.7513535,2.4729753,1.1966084,1.4899617,0.64635473,0.3911935
120,0.6610218,0.5833874,120,0.35565436,0.30402637,3.2489219,2.5692058,1.3517262,1.0704256,0.6036823,0.26589972
121,0.2825106,0.08273804,121,0.7180585,0.76238567,1.3615539,0.0644238,1.2042478,1.7260795,0.38987246,0.4682426
122,0.3247997,0.07411122,122,0.7192031,0.76861715,1.795136,1.9376385,1.7931172,1.3976623,0.6132598,0.79138494
123,0.5117494,0.45076573,123,0.42034426,0.4264379,3.595575,3.9132833,3.2549512,5.7242594,0.6132676,0.5817178
124,0.26630077,0.2154029,124,0.2598872,0.3297429,2.6078935,4.268087,1.5726849,1.4784286,0.48122513,0.39797044
125,0.6379438,0.5801151,125,0.19149236,0.13793588,3.7134342,2.2668421,2.2553823,1.4345284,0.6010339,0.08087957
126,0.3003065,0.8286613,126,0.7126958,0.9261868,1.3261119,0.14385974,1.5302268,2.9839618,0.24406159,0.13686204
127,0.30809364,0.41484106,127,0.70317215,0.6603497,1.8811748,0.89209664,4.1398473,4.71845,0.5353657,0.92166966
128,0.6032731,0.89467084,128,0.5789837,0.5930551,3.6616833,1.7084634,3.1263711,3.888002,0.6444364,0.74349654
129,0.27996886,0.0065913796,129,0.6884277,0.7396744,1.6774466,2.109488,4.5036154,5.973782,0.18078631,0.007070005
130,0.45889917,0.8533514,130,0.6644307,0.9028525,2.3803592,2.808745,2.2891948,5.036465,0.7969834,0.83000445
131,0.29522753,0.11438733,131,0.19165207,0.1776334,2.7581952,5.9902935,3.738652,3.055613,0.5708039,0.56684875
132,0.25774723,0.073718965,132,0.11728419,0.02368331,3.031811,2.1187227,3.521076,2.673194,0.4323488,0.9095362
133,0.2692731,0.21056515,133,0.7704237,0.964015,1.5275449,0.009952784,3.9859889,5.5421615,0.25201055,0.50276697
134,0.21591075,0.25746244,134,0.11926204,0.023748934,2.96969,0.32080972,4.022916,1.9706529,0.49559167,0.66154957
135,0.585344,0.57520974,135,0.13619056,0.070135295,3.977856,2.0474467,4.0773325,2.5985255,0.55539024,0.88399
136,0.4743544,0.3161326,136,0.7137577,0.9841968,1.9638677,4.051392,2.489458,4.406241,0.68446547,0.78084016
137,0.2862437,0.5933032,137,0.44430068,0.2887848,2.153313,0.1771338,3.2133038,3.4618042,0.36485428,0.2761535
138,0.31098157,0.2345342,138,0.6863376,0.7049918,1.8303199,2.4938555,3.1051974,2.8190541,0.6002682,0.7319978
139,0.32699928,0.45778567,139,0.5229716,0.4847955,2.4894526,0.9415977,4.682697,5.796964,0.26318765,0.13912588
140,0.5393212,0.036530316,140,0.12668929,0.049687088,3.866437,3.103991,4.4861674,2.1608398,0.5628358,0.5357944
141,0.5292455,0.55193925,141,0.12846188,0.06644064,3.751981,3.2332082,4.326884,5.5120893,0.5654534,0.53309655
142,0.13968231,0.024404287,142,0.12384926,0.09563255,1.685081,1.2426975,2.8663034,3.0447385,0.4810844,0.63785315
143,0.30541444,0.21452236,143,0.6379434,0.6702098,2.0583036,2.2335773,4.273166,4.650213,0.43688512,0.5807164
144,0.442388,0.27413446,144,0.62884295,0.67688894,2.9015894,5.5516,2.782179,2.2705946,0.47999403,0.050376594
145,0.29998565,0.12963289,145,0.57870555,0.5304586,1.970749,3.0036974,4.9451604,5.5265594,0.2240791,0.30693936
146,0.6574163,0.47262722,146,0.695743,0.8144717,2.4910414,4.7867355,1.5088052,2.6076894,0.8169254,0.8143893
147,0.6710918,0.68752515,147,0.4244348,0.48397827,3.8213272,4.9312525,3.1690428,2.4455042,0.5700459,0.19657028
148,0.66128993,0.77387226,148,0.64466506,0.7249219,3.6210895,5.703382,2.8178682,3.5044613,0.67548996,0.9682643
149,0.6481902,0.6866415,149,0.73731095,0.9422717,2.4732387,4.946349,1.3929398,2.1589608,0.71739674,0.83121645
150,0.4345885,0.4621337,150,0.71554196,0.9155012,2.0218499,3.8470635,2.7093487,5.5367737,0.72054255,0.7803295
151,0.20726678,0.04358518,151,0.24749106,0.22850221,2.11323,4.355731,3.982959,3.213366,0.5484522,0.8184014
152,0.3744148,0.42412287,152,0.37454915,0.3438173,2.8647661,1.8205705,2.7671993,2.9477098,0.5297768,0.7502496
153,0.31931892,0.91827184,153,0.7336233,0.9989485,1.7183862,0.95306575,2.3098414,3.5416267,0.24990621,0.08711207
154,0.27235952,0.122540474,154,0.63837916,0.50348127,1.5197319,2.3005872,1.2842617,0.34366107,0.16433153,0.07826084
155,0.3666477,0.29374796,155,0.55996984,0.5285289,2.5571368,1.6874875,3.0822015,3.2891579,0.4261697,0.25965172
156,0.3816014,0.89846045,156,0.3404188,0.2904926,1.8812509,0.51530564,1.3165451,2.1659138,0.62160707,0.34317857
157,0.6038765,0.81484956,157,0.49082553,0.42936248,3.5952432,2.0710044,3.8969429,4.0527625,0.6652376,0.5627375
158,0.6345457,0.441554,158,0.7523168,0.92196476,2.8176835,5.936659,1.4390897,0.18426704,0.3345863,0.14410788
159,0.5034108,0.28661054,159,0.6044525,0.5446412,3.0099595,2.8612227,2.5322514,1.5993737,0.7632052,0.84722996
160,0.29173034,0.009190977,160,0.5350513,0.4533109,2.2193637,4.2623396,2.5941312,2.0339022,0.35879856,0.45222998
161,0.24691641,0.02010411,161,0.59694177,0.72626364,1.7655568,4.889912,2.0945919,2.692598,0.18013202,0.16277188
162,0.59903,0.44327164,162,0.14148007,0.097853184,3.6504247,3.3075824,2.8042665,2.6077657,0.5695759,0.66658515
163,0.51893765,0.45206726,163,0.5952461,0.59869105,3.2717872,2.6445544,3.059294,4.1060066,0.38456574,0.66890115
164,0.60661113,0.7281523,164,0.13204019,0.08805692,3.9340248,4.3290863,3.7185748,5.197071,0.5659033,0.06933433
165,0.47648326,0.6858079,165,0.6937047,0.845645,2.0231106,2.3646183,1.8334429,2.9163413,0.23664172,0.19661969
166,0.53583765,0.4059893,166,0.5621521,0.5431095,3.738028,5.1986895,2.3598638,1.1405554,0.62640154,0.45997727
167,0.6481089,0.551377,167,0.19097275,0.19370848,4.0402684,4.0852075,3.7616796,2.5447922,0.58534324,0.82905835
168,0.35411733,0.19075531,168,0.62936145,0.68317044,2.2303598,1.40811,3.737754,3.377836,0.72682726,0.56068546
169,0.6025702,0.54495907,169,0.5548811,0.60367984,3.4867587,4.9098225,3.0689993,2.706461,0.50279117,0.17729878
170,0.6891118,0.99466354,170,0.492368,0.48480487,3.7652583,3.5760348,3.1501877,4.994402,0.6750295,0.1307624
171,0.40246886,0.2017811,171,0.3009356,0.2878332,2.9159324,2.962973,4.193164,3.4791677,0.5718911,0.80407387
172,0.3277117,0.99535584,172,0.4539506,0.4440627,2.3786044,1.0101982,4.865328,5.7901273,0.47307622,0.37425172
173,0.28246802,0.06556964,173,0.68786925,0.8668765,1.6596671,5.2318826,1.3498733,1.0762682,0.19091645,0.0760296
174,0.41024944,0.4157952,174,0.51568407,0.25479442,1.4471582,0.27603364,1.3099174,1.2431542,0.78200305,0.80392104
175,0.46294343,0.4566633,175,0.67352784,0.71251434,2.6274884,2.8339372,3.0999935,4.863004,0.30539563,0.100034356
176,0.3244697,0.72886544,176,0.71172875,0.73821783,1.198333,1.0965343,1.0599923,0.13198292,0.25668353,0.035324693
177,0.5112889,0.32937098,177,0.2618967,0.27946872,3.4763048,5.019861,3.984672,5.633061,0.51961404,0.21392131
178,0.27667317,0.17693686,178,0.1692706,0.1452403,2.9770334,3.362209,4.355298,4.839652,0.49844837,0.8412702
179,0.5250557,0.49456513,179,0.7283472,0.98567843,2.2583554,4.5417533,1.5106488,0.41586542,0.8225171,0.8867986
180,0.55971915,0.10336989,180,0.1372558,0.0313254,4.010393,3.3271716,4.1623693,1.6938282,0.55689794,0.69334406
