,inferred discount,true discount,subject,inferred learning rate,true learning rate,inferred mf weight,true mf weight,inferred mb weight,true mb weight,inferred repetition,true repetition
23,0.3554458,0.25022835,23,0.71141016,0.7693446,1.9419631,2.0509586,2.7482574,3.6664217,0.23860116,0.022204459
24,0.33612522,0.22321069,24,0.50316954,0.5456891,2.358184,3.9223216,3.9956768,5.058756,0.75856096,0.834003
25,0.6462246,0.1809923,25,0.14992121,0.1366877,3.7386208,4.0062494,1.7469417,0.4510671,0.59761465,0.61335766
26,0.30768818,0.15485883,26,0.5738901,0.60576874,2.3010046,4.8406887,4.4017725,4.4708223,0.36842415,0.3580392
27,0.5256151,0.5292105,27,0.640452,0.6842954,2.3338482,1.3708713,1.7470948,2.4409266,0.5876599,0.8805287
28,0.33453315,0.22106332,28,0.50831574,0.47927874,2.406373,3.107638,4.9737,5.9166446,0.7437895,0.9822865
29,0.34077117,0.5740904,29,0.2506014,0.20772558,2.5687582,0.86134493,4.704172,4.7575803,0.61390376,0.86795735
30,0.49013758,0.5323929,30,0.60031366,0.6165041,2.6519556,3.5786119,4.0981464,4.323195,0.8032966,0.6308557
31,0.434112,0.32020563,31,0.4698106,0.42065102,3.2673168,3.8125148,3.0163739,2.6769166,0.70787406,0.3072406
32,0.6263504,0.97604525,32,0.20732476,0.20064086,3.9046073,1.7013291,3.4650009,4.987237,0.63421607,0.80809313
33,0.4446305,0.8156034,33,0.7202583,0.7385583,1.9890037,1.8414094,1.6470052,1.7349422,0.5779586,0.4547156
34,0.5970227,0.8181484,34,0.12514424,0.022736073,4.017233,2.7819104,4.2062993,2.4103925,0.56346774,0.030987084
35,0.29900765,0.07139212,35,0.7094725,0.9301758,1.7400706,4.2818565,1.2959719,1.3049637,0.26974243,0.30170625
36,0.5036722,0.6750709,36,0.73720115,0.91410375,2.0642662,2.3167841,1.6049868,0.36646664,0.47992152,0.652877
37,0.6801432,0.6634505,37,0.68509513,0.73173106,3.2656066,3.7638159,2.207283,0.7927877,0.7316201,0.90684485
38,0.31263536,0.7268988,38,0.5883946,0.5136405,1.8213562,0.684759,2.9068162,2.5574112,0.31736204,0.26972908
39,0.5979512,0.7901205,39,0.25652942,0.15955687,0.98099446,0.32786894,0.8239321,0.64774346,0.50385773,0.37588346
40,0.55745167,0.53020024,40,0.42670777,0.3902049,3.6604898,2.9404793,4.1106906,4.2086077,0.46592477,0.0644508
41,0.40810633,0.8915406,41,0.7522134,0.98588085,1.7982244,2.2584853,2.174522,4.463231,0.7708477,0.3364784
42,0.25465778,0.38684553,42,0.73010796,0.83134997,1.1656145,0.56690276,0.8795602,0.36856806,0.21590628,0.21959716
43,0.36341327,0.9109644,43,0.602015,0.52403414,1.3321326,0.41808665,1.1427704,1.8350004,0.41918892,0.27477884
44,0.32344356,0.47822392,44,0.19634692,0.12592888,3.0446062,0.45296645,4.2613387,2.3874543,0.5345078,0.040209293
45,0.2946091,0.47012454,45,0.45182958,0.35666823,2.3784933,0.7794131,4.3911133,4.22102,0.7391483,0.8741262
46,0.5931812,0.8137748,46,0.6065244,0.71670586,3.4318066,4.8323846,2.8402717,4.6258106,0.6298255,0.2921247
47,0.503847,0.25607818,47,0.12070047,0.030082285,3.7949898,1.2243848,4.3077135,3.5349562,0.48194584,0.6622209
48,0.6280382,0.74300796,48,0.11899373,0.063281655,4.244577,5.253848,4.2658367,2.7794027,0.5460728,0.0014828444
49,0.30262646,0.03785634,49,0.6107533,0.7490264,2.1329288,4.743113,2.553274,2.2060125,0.35130602,0.7557972
