,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.40435025,0,0.56164694,2.220628,2.26415
1,0.50427765,1,0.5789208,2.6612031,3.0021005
2,0.31241012,2,0.6788572,1.471849,1.1505297
3,0.6150113,3,0.36237758,1.2968568,1.0545958
4,0.5146044,4,0.60412604,1.7624085,1.5251753
5,0.32637542,5,0.49403787,2.2509804,1.3637041
6,0.3876061,6,0.5920516,2.1836464,1.7671584
7,0.3172131,7,0.6533771,1.4245762,1.140166
8,0.38841322,8,0.54586095,2.1954126,2.0472977
9,0.34373125,9,0.60269916,2.0660465,1.4797115
10,0.5206089,10,0.57658386,2.7292857,3.20881
11,0.44691426,11,0.57461584,2.218565,2.1042397
12,0.45560834,12,0.53451854,2.4008865,2.740883
13,0.36963612,13,0.6294342,2.4496162,2.5567374
14,0.46454567,14,0.5260386,1.8909695,1.2604675
15,0.41987595,15,0.63525146,2.1013305,1.605979
16,0.4674966,16,0.48041826,2.2681723,1.3810443
17,0.35058588,17,0.623156,1.6652851,1.415971
18,0.69142526,18,0.6560251,3.2858903,1.7826544
19,0.30783334,19,0.622632,1.5765674,1.250698
20,0.32621807,20,0.55592656,1.3654394,0.993672
21,0.29168114,21,0.61029494,1.7171792,1.3267668
22,0.46828514,22,0.5490801,2.1537998,1.4201313
23,0.44597954,23,0.62757266,2.0261033,2.5457675
24,0.28227273,24,0.6481433,1.4980974,1.3036205
25,0.5428129,25,0.56029356,2.4337084,2.3670938
26,0.3357758,26,0.6385652,1.2545325,1.0228193
27,0.35590905,27,0.6039239,2.4411273,3.6966786
28,0.39305744,28,0.64770263,1.2652507,1.1526924
29,0.32655197,29,0.5915508,1.7144668,1.2247612
30,0.47197723,30,0.5856787,2.1589835,1.3011088
31,0.26860878,31,0.58285314,1.6208181,1.2343088
32,0.28637317,32,0.6647934,1.538334,1.2637858
33,0.4829338,33,0.59430075,1.9518479,1.4605371
34,0.2638937,34,0.6524635,1.3072559,1.0438508
35,0.65682846,35,0.59920263,2.240669,1.2798803
36,0.29867184,36,0.6413035,1.4714825,1.160432
37,0.58229613,37,0.5407605,1.7988083,1.2660798
38,0.60530674,38,0.5387475,1.690813,1.1413887
39,0.33960223,39,0.50215226,2.0354288,1.2272596
40,0.5134401,40,0.6748019,1.4076382,1.0997859
41,0.27517027,41,0.65551245,1.4745474,1.1360168
42,0.43610236,42,0.54030526,1.6142477,1.2398816
43,0.44808564,43,0.64568543,2.534204,2.146775
44,0.28829902,44,0.62597734,1.4150202,1.1427969
45,0.43497664,45,0.6497811,1.8390307,1.4829309
46,0.38881704,46,0.6044547,1.8808768,1.6330467
47,0.44377583,47,0.5432201,2.3107607,1.7912862
48,0.45089257,48,0.66543823,1.9402962,1.3069884
49,0.36349896,49,0.57600754,1.909376,1.4978876
50,0.4057983,50,0.63450426,1.8611833,1.6797291
51,0.2799464,51,0.67275095,1.4576553,1.1199602
